customer_id,tenure,age,gender,senior_citizen,partner,dependents,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST_002446,8,20,1,0,0,0,1,0,2,0,1,1,0,0,0,2,0,0,87.88,748.99,1
CUST_002447,7,54,1,0,1,1,1,1,2,0,1,1,0,1,1,0,0,0,99.14,774.88,1
CUST_002448,5,53,0,0,1,0,0,0,2,0,1,1,0,1,0,1,1,1,80.34,343.63,0
CUST_002449,1,18,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,26.58,182.97,0
CUST_002450,10,41,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,66.02,756.7,0
CUST_002451,7,18,1,0,1,0,1,0,2,0,0,1,0,0,0,2,1,1,82.14,588.09,0
CUST_002452,72,32,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,74.39,5286.74,0
CUST_002453,19,28,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,59.34,1320.33,0
CUST_002454,10,54,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,2,72.63,799.18,0
CUST_002455,20,43,0,0,0,1,1,1,2,0,1,1,1,1,0,0,1,3,101.66,1983.93,0
CUST_002456,3,22,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,62.97,329.12,0
CUST_002457,14,55,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,56.1,807.45,0
CUST_002458,23,20,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,53.31,1377.06,0
CUST_002459,16,46,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,54.79,792.3,0
CUST_002460,12,29,0,0,0,0,1,0,2,1,1,1,1,0,0,1,1,0,90.15,1061.71,0
CUST_002461,72,36,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,3,60.4,4486.88,0
CUST_002462,50,49,0,0,1,1,1,1,1,0,0,0,1,1,0,2,0,3,59.03,2884.7,0
CUST_002463,23,49,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,33.25,739.42,0
CUST_002464,20,62,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,66.3,1052.21,0
CUST_002465,23,40,1,0,0,0,1,1,2,0,0,1,1,0,1,0,1,0,96.62,2263.57,1
CUST_002466,5,46,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,85.52,543.0,1
CUST_002467,12,35,1,0,1,0,1,1,1,0,0,1,1,0,0,2,1,2,57.95,603.28,0
CUST_002468,1,44,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,31.75,76.51,1
CUST_002469,15,48,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,74.14,1058.02,0
CUST_002470,18,40,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,55.72,851.99,0
CUST_002471,6,18,1,0,1,0,1,0,2,0,1,0,1,1,1,0,1,0,95.71,541.75,1
CUST_002472,72,46,1,0,1,1,1,0,1,0,0,0,0,0,1,2,0,3,54.63,3875.61,0
CUST_002473,57,47,1,0,0,0,1,0,2,0,1,0,0,0,1,2,0,1,97.29,5557.99,0
CUST_002474,30,31,1,0,1,1,1,1,2,0,0,0,1,1,1,2,1,1,98.53,2925.21,0
CUST_002475,18,22,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,3,63.56,1277.86,1
CUST_002476,48,64,1,0,1,0,1,0,2,0,0,0,1,1,0,0,0,3,91.14,4319.13,1
CUST_002477,3,49,1,0,1,1,0,0,2,0,0,1,0,0,0,2,1,1,75.73,214.25,0
CUST_002478,37,38,1,0,1,0,1,0,1,0,1,1,1,0,1,2,1,2,75.4,2813.6,0
CUST_002479,3,24,1,0,0,0,1,0,2,0,0,0,1,0,0,2,1,0,94.13,277.3,0
CUST_002480,37,29,0,0,1,0,1,1,2,0,0,0,1,1,1,1,1,0,102.04,3722.07,1
CUST_002481,7,61,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,62.62,443.51,1
CUST_002482,50,44,0,0,0,0,1,1,2,0,1,0,0,1,1,0,0,3,96.65,4885.16,0
CUST_002483,69,33,1,0,0,0,1,0,2,0,0,1,1,0,1,1,0,1,93.31,6528.32,0
CUST_002484,3,49,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,53.8,0.0,0
CUST_002485,14,29,0,0,1,0,1,0,1,0,1,1,0,0,1,2,1,2,65.02,960.99,0
CUST_002486,72,64,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,3,90.07,6417.63,1
CUST_002487,15,62,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,23.63,470.23,0
CUST_002488,47,35,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,74.1,3576.05,0
CUST_002489,21,32,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,3,58.07,1312.11,0
CUST_002490,11,18,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,64.51,651.28,0
CUST_002491,8,19,0,0,0,0,0,0,2,0,1,0,1,0,0,1,1,1,74.69,458.25,0
CUST_002492,5,21,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,3,68.32,468.71,1
CUST_002493,34,44,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,2,73.78,2625.42,0
CUST_002494,11,37,0,0,0,1,1,0,2,1,1,1,0,1,0,0,1,2,95.96,855.14,1
CUST_002495,17,21,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,80.22,1501.22,1
CUST_002496,16,37,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,1,85.67,1406.19,1
CUST_002497,20,49,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,3,80.25,1618.27,0
CUST_002498,48,49,0,0,0,1,1,0,2,0,0,1,1,1,1,2,1,0,97.24,4585.22,0
CUST_002499,72,18,0,0,1,0,1,1,2,0,1,1,1,0,1,0,0,0,98.41,7186.89,0
CUST_002500,12,40,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,52.54,584.43,0
CUST_002501,42,21,1,0,0,1,1,1,2,0,1,1,0,1,1,2,0,1,89.11,3695.97,0
CUST_002502,34,55,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,29.81,799.76,0
CUST_002503,20,53,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,62.22,1170.02,0
CUST_002504,72,28,0,0,1,1,1,0,2,1,0,0,0,0,0,2,0,1,80.56,5701.34,0
CUST_002505,5,30,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,61.6,100.33,0
CUST_002506,2,35,0,0,1,0,1,0,2,1,0,0,0,0,0,0,1,2,83.8,323.49,1
CUST_002507,46,18,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,37.64,1718.97,0
CUST_002508,13,47,0,0,1,1,1,0,2,0,1,0,1,0,1,1,1,1,91.01,1040.61,1
CUST_002509,45,37,0,0,1,0,1,0,1,1,0,0,0,1,0,2,1,2,62.94,2736.1,0
CUST_002510,53,56,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,2,65.81,3429.92,0
CUST_002511,1,25,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,3,69.81,10.18,0
CUST_002512,51,32,1,0,1,0,1,0,1,0,1,0,0,1,0,2,0,3,70.24,3662.21,0
CUST_002513,14,19,0,0,1,0,1,0,2,0,1,0,0,0,0,0,1,3,88.2,1207.88,1
CUST_002514,17,26,1,0,1,0,0,0,2,0,1,0,0,0,1,0,1,3,86.94,1487.86,0
CUST_002515,23,24,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,66.92,1512.72,0
CUST_002516,62,56,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,2,68.93,4390.03,0
CUST_002517,1,31,0,0,1,1,1,0,1,0,0,0,0,0,1,2,0,0,55.09,192.86,1
CUST_002518,15,43,1,0,0,0,0,0,2,0,1,1,1,0,1,0,1,3,92.22,1369.97,1
CUST_002519,27,36,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,3,68.78,1762.46,0
CUST_002520,30,22,0,0,1,0,1,0,1,1,1,0,1,0,0,2,0,0,66.56,1985.74,0
CUST_002521,28,39,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,65.87,1533.36,0
CUST_002522,3,50,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,3,56.61,201.2,1
CUST_002523,8,23,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,79.06,496.62,0
CUST_002524,10,54,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,33.16,309.46,0
CUST_002525,39,29,1,0,1,0,1,0,1,1,0,0,1,0,0,2,1,0,65.85,2615.14,0
CUST_002526,7,34,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,29.26,147.77,0
CUST_002527,5,49,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,68.15,296.89,0
CUST_002528,72,32,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,32.34,2354.46,0
CUST_002529,1,42,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,3,48.03,0.0,0
CUST_002530,72,37,1,0,0,0,1,1,1,0,0,1,0,0,0,2,1,1,44.63,3306.09,0
CUST_002531,27,43,1,0,0,0,1,0,2,0,0,1,1,0,0,1,1,2,90.43,2518.86,0
CUST_002532,42,18,0,0,0,1,1,1,2,0,0,0,0,1,0,0,0,2,81.27,3470.1,0
CUST_002533,8,18,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,80.42,580.33,0
CUST_002534,1,51,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,3,62.12,119.47,0
CUST_002535,32,57,0,0,0,1,1,1,2,0,0,1,1,0,0,2,0,0,96.02,2998.38,0
CUST_002536,43,28,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,39.1,1672.71,1
CUST_002537,32,38,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,29.74,688.14,0
CUST_002538,3,46,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,29.22,203.38,1
CUST_002539,33,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,32.12,1232.51,1
CUST_002540,35,18,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,51.82,1836.07,0
CUST_002541,25,28,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,67.4,1526.81,0
CUST_002542,34,37,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,36.06,1204.44,1
CUST_002543,44,52,1,0,1,1,1,0,2,0,0,1,1,0,1,0,0,0,100.66,4436.22,0
CUST_002544,22,79,1,1,0,0,1,0,2,1,0,0,1,0,1,0,0,3,98.71,2173.32,1
CUST_002545,2,38,1,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,98.89,451.88,1
CUST_002546,16,20,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2,33.87,517.49,0
CUST_002547,1,48,1,0,0,0,1,1,2,0,1,0,1,0,1,1,1,2,91.72,33.98,0
CUST_002548,12,61,0,0,0,0,1,0,2,0,1,0,1,0,0,2,1,0,90.4,1101.04,0
CUST_002549,12,43,1,0,0,0,1,0,2,0,1,0,1,0,0,0,1,0,94.7,1122.12,1
CUST_002550,1,28,0,0,0,1,1,0,1,0,1,0,0,0,1,2,1,0,59.74,0.0,1
CUST_002551,10,56,1,0,1,1,1,0,2,1,0,1,1,1,0,0,1,1,98.64,810.19,0
CUST_002552,2,51,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,22.08,117.4,0
CUST_002553,39,26,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,3,40.06,1475.83,0
CUST_002554,70,47,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,32.04,2141.89,1
CUST_002555,1,56,0,0,0,0,1,1,2,0,1,0,0,1,0,1,1,3,92.98,11.88,1
CUST_002556,72,59,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,0,22.46,1470.75,0
CUST_002557,17,41,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,3,35.56,670.12,0
CUST_002558,8,36,1,0,0,0,1,0,2,1,0,0,0,0,0,1,1,2,86.56,744.69,0
CUST_002559,1,60,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,21.01,40.0,0
CUST_002560,16,23,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,1,87.28,1467.52,0
CUST_002561,37,48,1,0,1,0,1,0,2,0,1,0,0,0,0,0,1,2,80.11,3007.27,1
CUST_002562,29,21,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,30.28,936.98,0
CUST_002563,1,57,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,33.76,216.21,0
CUST_002564,1,38,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,3,60.97,159.15,0
CUST_002565,12,61,1,0,0,0,1,0,2,1,0,1,0,0,0,1,1,0,80.78,986.92,1
CUST_002566,8,49,0,0,1,0,1,0,2,1,0,0,0,1,0,0,1,3,91.32,637.21,1
CUST_002567,6,23,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,3,69.26,255.97,0
CUST_002568,7,63,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,2,64.0,272.04,0
CUST_002569,39,65,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,77.58,3120.21,0
CUST_002570,63,55,1,0,0,0,1,0,2,1,1,1,0,0,0,2,1,0,97.66,6096.97,0
CUST_002571,12,30,0,0,0,0,1,1,1,0,1,0,1,0,1,2,1,3,59.89,726.65,0
CUST_002572,56,37,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,2,36.25,1934.79,0
CUST_002573,9,44,1,0,0,0,1,1,2,1,0,0,1,0,1,0,0,3,92.2,1050.37,1
CUST_002574,15,31,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,61.38,741.08,0
CUST_002575,6,67,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3,26.53,173.02,1
CUST_002576,24,44,0,0,1,0,1,1,2,0,0,1,0,1,1,1,0,3,101.15,2391.8,0
CUST_002577,72,18,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,3,72.37,5212.36,0
CUST_002578,22,47,0,0,0,1,1,0,1,1,0,0,0,1,1,2,0,0,72.36,1559.9,0
CUST_002579,10,36,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,1,77.59,686.81,0
CUST_002580,25,40,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,84.55,2001.83,1
CUST_002581,3,36,1,0,1,0,1,1,2,0,0,1,0,1,1,0,0,1,94.91,489.58,0
CUST_002582,52,54,1,0,0,0,1,1,2,0,0,0,0,0,0,2,1,2,76.74,3960.54,1
CUST_002583,16,58,0,0,0,0,1,1,2,0,1,0,1,1,1,0,1,0,105.12,1716.2,1
CUST_002584,14,46,0,0,0,0,1,0,2,1,0,1,0,1,0,0,1,0,94.39,1162.13,1
CUST_002585,21,36,1,0,1,0,1,0,2,1,1,0,0,0,0,0,1,2,100.45,1897.81,1
CUST_002586,23,41,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,65.77,1445.01,0
CUST_002587,1,42,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,29.1,116.4,1
CUST_002588,27,29,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,67.66,1829.76,0
CUST_002589,6,50,1,0,0,1,1,1,2,0,0,1,0,1,0,0,1,1,92.44,500.65,0
CUST_002590,30,48,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,58.52,1798.53,0
CUST_002591,41,65,1,1,1,0,1,0,1,0,1,0,1,0,1,2,1,1,65.39,2625.84,0
CUST_002592,39,60,1,0,1,0,1,1,2,0,1,1,1,1,0,0,1,0,94.32,3816.15,1
CUST_002593,19,31,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,23.53,588.76,1
CUST_002594,17,54,1,0,0,0,1,1,2,0,1,0,0,0,1,1,1,2,94.86,1554.88,0
CUST_002595,3,27,1,0,0,0,1,1,1,1,0,0,1,0,1,2,1,2,73.93,144.11,0
CUST_002596,35,52,1,0,1,0,1,0,1,0,1,0,0,1,1,2,1,0,72.61,2533.86,0
CUST_002597,7,34,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,44.47,353.99,1
CUST_002598,16,26,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,28.54,429.34,0
CUST_002599,8,46,0,0,0,1,1,1,1,0,1,0,0,1,1,2,1,1,71.63,677.64,0
CUST_002600,3,18,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,66.3,225.46,1
CUST_002601,23,18,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,3,76.81,1875.34,0
CUST_002602,1,39,0,0,0,1,1,1,2,1,1,0,1,0,0,0,1,0,95.66,0.0,1
CUST_002603,33,43,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,60.36,1932.57,0
CUST_002604,9,36,0,0,0,0,1,1,2,0,0,0,1,1,0,2,1,1,94.51,903.89,0
CUST_002605,1,18,0,0,1,0,1,1,2,1,0,0,0,0,0,1,1,3,83.61,88.9,1
CUST_002606,17,29,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,22.95,371.41,0
CUST_002607,1,47,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,60.58,8.67,0
CUST_002608,7,50,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,23.42,172.6,0
CUST_002609,29,41,0,0,0,0,1,0,2,0,0,1,1,1,1,0,1,2,103.58,3146.65,1
CUST_002610,1,59,1,0,1,0,1,0,2,1,0,1,1,0,1,2,0,3,86.59,0.0,1
CUST_002611,43,47,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,29.54,1255.12,0
CUST_002612,1,30,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,38.54,27.69,0
CUST_002613,6,37,1,0,0,0,1,0,2,0,1,0,1,1,1,0,0,0,101.98,503.13,1
CUST_002614,32,20,0,0,1,0,1,0,2,0,1,0,0,0,1,2,1,0,92.94,2958.56,1
CUST_002615,9,40,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,3,69.63,462.73,0
CUST_002616,2,58,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,55.05,51.68,1
CUST_002617,10,52,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,84.18,814.96,0
CUST_002618,7,63,1,0,0,0,1,1,2,0,0,0,0,1,0,0,1,1,90.12,630.31,1
CUST_002619,44,37,0,0,1,1,1,0,2,0,1,0,1,1,1,0,1,3,95.77,4401.54,0
CUST_002620,9,62,0,0,0,1,1,1,1,0,0,0,1,0,1,2,0,2,70.39,551.94,0
CUST_002621,37,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,31.29,1025.26,0
CUST_002622,53,64,0,0,1,0,1,0,2,1,1,1,0,0,0,1,1,2,92.53,5003.44,0
CUST_002623,13,41,0,0,0,0,1,0,2,0,1,1,1,0,1,1,1,2,99.55,847.82,1
CUST_002624,57,52,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,34.0,1876.16,0
CUST_002625,11,64,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,33.92,340.5,0
CUST_002626,72,39,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,3,59.54,4192.59,0
CUST_002627,2,45,1,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,46.64,83.79,0
CUST_002628,27,61,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,61.12,1585.42,0
CUST_002629,16,40,1,0,1,1,1,1,0,0,0,0,0,0,0,2,1,3,28.8,286.67,0
CUST_002630,11,22,1,0,0,1,1,0,2,0,1,1,0,0,1,1,1,1,96.06,1118.47,0
CUST_002631,24,74,1,1,1,0,1,1,2,0,0,0,0,0,1,0,1,1,82.47,2044.85,1
CUST_002632,29,34,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2,37.94,1001.43,1
CUST_002633,1,44,1,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,89.91,35.79,1
CUST_002634,4,59,1,0,1,0,0,0,2,1,0,0,1,1,1,0,0,1,89.3,542.82,1
CUST_002635,29,32,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,62.22,1849.26,0
CUST_002636,26,26,0,0,1,0,1,0,2,1,0,0,0,0,1,0,1,0,95.55,2484.19,0
CUST_002637,72,45,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,65.23,4858.01,0
CUST_002638,34,18,0,0,1,0,0,0,2,1,1,0,1,1,0,0,1,2,88.44,2844.74,1
CUST_002639,72,37,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,3,64.45,4437.17,0
CUST_002640,29,45,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,73.71,2154.22,0
CUST_002641,8,37,1,0,1,0,1,1,1,0,1,1,1,1,0,2,0,0,82.1,740.84,0
CUST_002642,2,18,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,3,55.08,0.0,0
CUST_002643,36,65,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,68.86,2349.16,1
CUST_002644,24,43,1,0,0,0,1,1,2,1,0,1,0,0,0,0,0,2,89.65,2230.89,1
CUST_002645,1,63,1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,2,116.37,1.14,1
CUST_002646,10,38,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,39.17,366.05,0
CUST_002647,72,28,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,20.0,1460.99,0
CUST_002648,16,46,1,0,0,0,1,0,2,0,0,0,1,0,0,2,1,1,85.07,1456.57,1
CUST_002649,13,38,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,3,67.72,849.68,0
CUST_002650,14,24,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,66.45,979.48,1
CUST_002651,5,64,1,0,1,0,1,0,2,0,1,1,1,1,1,0,0,2,100.38,377.97,1
CUST_002652,11,32,1,0,1,0,1,0,2,0,0,1,1,1,0,0,0,2,92.77,1079.31,0
CUST_002653,11,18,1,0,0,0,0,0,2,1,0,1,0,0,0,1,0,1,78.55,773.21,0
CUST_002654,1,61,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,20.0,0.0,0
CUST_002655,35,34,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,49.89,1952.66,0
CUST_002656,12,32,0,0,1,1,1,0,2,0,0,1,0,0,0,0,1,3,85.64,1210.68,1
CUST_002657,41,18,0,0,0,0,1,0,2,0,0,1,0,1,0,2,1,2,95.28,3921.16,1
CUST_002658,45,68,0,1,0,1,1,1,2,0,0,1,0,0,0,0,0,0,82.21,3854.2,1
CUST_002659,5,22,0,0,1,0,1,1,1,1,1,1,1,0,1,2,1,0,71.79,326.38,0
CUST_002660,25,42,1,0,1,0,0,0,2,1,0,0,0,0,1,1,0,0,80.48,1998.31,0
CUST_002661,15,55,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,35.3,511.9,0
CUST_002662,50,48,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,55.78,2697.91,0
CUST_002663,5,41,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,2,66.36,97.41,1
CUST_002664,27,18,0,0,1,0,1,1,2,0,1,1,1,0,0,2,1,1,89.75,2392.42,0
CUST_002665,22,29,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,33.53,867.9,0
CUST_002666,8,44,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,63.84,538.3,0
CUST_002667,3,30,0,0,0,0,0,0,2,0,1,1,0,1,1,1,1,2,87.4,343.67,1
CUST_002668,25,45,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,3,56.96,1463.41,1
CUST_002669,32,52,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,61.1,1870.54,0
CUST_002670,9,56,1,0,0,0,1,0,2,0,0,0,1,1,1,0,1,0,95.58,885.08,1
CUST_002671,24,23,0,0,1,0,1,1,2,0,0,0,1,1,0,2,1,1,90.27,2133.28,0
CUST_002672,12,74,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,2,65.18,675.85,1
CUST_002673,29,53,1,0,1,0,1,1,2,1,1,0,0,0,0,0,0,3,84.87,2553.28,1
CUST_002674,5,41,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,61.75,178.2,1
CUST_002675,53,58,1,0,0,0,1,1,2,0,1,0,1,1,1,2,0,1,101.45,5310.98,1
CUST_002676,8,77,0,1,0,0,1,0,2,0,0,1,1,0,0,0,1,2,92.75,963.68,1
CUST_002677,11,20,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,62.33,755.81,0
CUST_002678,1,38,1,0,1,0,1,1,2,1,1,1,0,0,1,1,0,0,95.82,120.32,0
CUST_002679,2,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,33.63,0.0,0
CUST_002680,17,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.0,328.21,0
CUST_002681,7,47,1,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,91.75,525.8,0
CUST_002682,43,41,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,1,22.44,957.03,0
CUST_002683,1,32,1,0,1,1,1,0,0,0,0,0,0,0,0,2,0,2,23.87,4.84,0
CUST_002684,11,18,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,3,68.76,670.75,1
CUST_002685,9,47,0,0,1,0,1,1,0,0,0,0,0,0,0,2,1,0,30.76,394.12,0
CUST_002686,1,63,1,0,1,0,1,0,2,1,0,0,1,0,0,1,1,0,88.41,183.9,1
CUST_002687,3,33,0,0,0,0,1,1,2,0,0,0,0,1,1,1,1,0,83.03,136.49,0
CUST_002688,12,48,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,56.85,839.55,0
CUST_002689,16,18,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,3,80.43,1171.96,0
CUST_002690,12,48,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,63.62,929.83,0
CUST_002691,18,36,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,41.32,722.61,0
CUST_002692,21,30,1,0,0,0,1,0,1,0,0,0,1,1,0,2,1,3,68.1,1390.06,0
CUST_002693,1,30,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,27.29,176.19,0
CUST_002694,14,36,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,71.46,983.96,0
CUST_002695,72,47,1,0,0,0,1,1,2,0,1,1,1,1,0,0,1,1,99.69,7287.18,1
CUST_002696,17,22,0,0,0,1,1,1,2,1,1,0,0,0,0,0,1,2,85.74,1327.53,1
CUST_002697,27,36,1,0,0,0,1,1,2,0,0,1,0,1,1,0,1,0,92.94,2512.24,1
CUST_002698,8,41,0,0,0,0,1,1,2,0,1,1,0,0,1,1,1,1,90.61,772.37,0
CUST_002699,35,25,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,57.37,2127.72,0
CUST_002700,35,68,0,1,1,0,1,0,2,1,0,1,0,0,0,0,0,1,85.45,3062.16,1
CUST_002701,17,29,0,0,1,1,1,0,2,0,1,0,0,0,0,0,1,3,87.01,1483.63,1
CUST_002702,72,31,0,0,1,0,1,0,2,1,1,0,1,1,1,2,0,0,100.7,7297.81,0
CUST_002703,3,27,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,32.79,25.59,0
CUST_002704,1,68,0,1,1,0,1,0,2,1,0,0,0,0,0,2,0,2,101.33,161.74,1
